Timestamp,Age,Hand,Status,Movement,Thumb,Index,Middle,Ring,Pinky,AngleThumb,AngleIndex,AngleMiddle,AngleRing,AnglePinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AbductionAngle,RotationAngle,MovementMagnitude
18483,15,L,Moderate,EXTENSION,562.0747697996795,788.4034858851527,530.2466977491783,3202.5479502582825,659.7234441800839,1.8678836663867722,5.974259923857882,2.9144547519688406,117.19008026722418,2.313104711941664,-0.759,-0.469,-0.395,2.53976425597621,37.88732276398808,4.66515330834139,-130.1,51.1,-31.7,-0.0,-0.0,0.0
18510,15,L,Moderate,EXTENSION,485.9416692927863,877.1537708181147,503.59742569246816,2710.999399969626,709.6361550146129,1.4790515080280722,2.71124614084824,3.369460625593503,120.20898824092244,-0.8026150227155079,-0.762,-0.464,-0.357,3.4778791021208635,31.098980948082357,2.3504029465844534,-127.6,52.5,-31.3,-0.0,-0.0,0.0
18536,15,L,Moderate,EXTENSION,482.5557188954467,802.1368757285461,495.79458706319275,3192.9821229102495,600.7152355345158,-2.0095522362677802,-2.544144654066836,-1.8076195397634287,107.1757068797767,0.01484305490314862,-0.787,-0.469,-0.379,16.88440656744605,24.978740107052495,-2.4466110619121815,-128.9,52.5,-30.8,-0.0,-0.0,0.0
18562,15,L,Moderate,EXTENSION,532.9902525537534,838.2178436734916,542.8548344374104,3016.2859982710174,641.2823136053829,2.2076440270628357,-0.521506367907202,4.008339943120024,109.30001192373159,32.367816877900054,-0.797,-0.469,-0.404,12.823385861342693,23.444606393600985,1.3830754326384826,-130.8,52.1,-30.5,-0.0,-0.0,0.0
18588,15,L,Moderate,EXTENSION,529.2227516049875,884.3766996606535,464.17005745635083,2863.7301750293873,1137.7075848810023,-0.6064680526002834,0.11410723667095768,3.8399423736815894,109.51253153729935,102.34842474802629,-0.798,-0.465,-0.418,12.122944269106467,23.434518730863235,7.088211278368845,-132.0,51.9,-30.2,-0.0,-0.0,0.0
18614,15,L,Moderate,EXTENSION,486.1261354761345,748.9693953718673,491.84819599965437,2302.70620925747,1080.1220858241436,3.7285919563166257,4.286259704364963,3.1034034033879307,102.81514476582119,114.08797558763631,-0.81,-0.484,-0.399,10.343904437333983,20.59467674566521,6.429059180277381,-129.5,52.3,-30.9,-0.0,-0.0,0.0
18640,15,L,Moderate,EXTENSION,489.23992438261234,723.7503808005821,547.1689299369161,511.51656244667623,1148.5947190996567,2.60857652976913,2.1305527821433206,1.906426317830591,1.2617207856615735,120.52892147543038,-0.824,-0.492,-0.4,13.238723145567866,14.88270559611795,10.988366566002316,-129.1,52.4,-30.9,-0.0,-0.0,0.0
18666,15,L,Moderate,EXTENSION,528.2102389824711,887.8528211944404,503.844433844743,515.413837322927,1036.034869964162,0.9533523481947076,1.2055185285362024,-1.1515554318165566,0.7553483963122756,104.3248585539307,-0.826,-0.499,-0.434,9.387241104593471,20.705178986557456,18.96538156620106,-131.0,51.3,-31.1,-0.0,-0.0,0.0
18692,15,L,Moderate,EXTENSION,513.085012650759,819.966844637534,527.6730601404477,475.8121472736086,1148.921953368053,0.363674131371854,1.1833892631328071,1.8452057132056954,0.7376346037974456,102.43750005061914,-0.816,-0.504,-0.432,1.3943601781257806,18.902511866139204,23.89057100091623,-130.6,50.8,-31.7,-0.0,-0.0,0.0
18718,15,L,Moderate,EXTENSION,579.6995511882197,883.059580994867,488.94607963590045,553.959744491759,1017.5245686398803,1.491714887117665,-0.3772258939767059,0.9414295832665979,0.7796921304039571,102.14274202570094,-0.824,-0.511,-0.427,-2.4353445614662066,12.95703341514763,26.021635890471376,-129.9,51.1,-31.8,-0.0,-0.0,0.0
18744,15,L,Moderate,EXTENSION,540.43090484731,830.5751007596967,498.1124361260253,506.91329612539903,1181.9293402201613,0.5524954958670112,-0.49224473996440987,2.507606351056458,-1.9554842157518544,113.79114719007873,-0.812,-0.519,-0.407,-4.527988322343533,11.29462165705046,32.68214246185846,-128.2,50.9,-32.6,-0.0,-0.0,0.0
18770,15,L,Moderate,EXTENSION,547.0270985968564,773.9012198120156,538.7997518144887,601.6621939965215,762.7258682712738,0.21476338217018998,0.497055861966764,3.5347154361771507,1.6524097940290168,30.619285827224342,-0.804,-0.531,-0.394,-6.122300194470779,8.054318387801679,33.558029706343234,-126.6,50.6,-33.4,-0.0,-0.0,0.0
18796,15,L,Moderate,EXTENSION,554.4429581754827,844.0217602937366,543.4284528167486,569.1415147985208,933.2610129833223,3.3217919417417354,3.9808350613456076,0.830096732819975,1.2120057581778747,113.69995240420084,-0.782,-0.539,-0.386,-5.522053302603187,4.649337772498301,36.180769598413505,-125.6,49.8,-34.5,-0.0,-0.0,0.0
18823,15,L,Moderate,EXTENSION,485.48838184983316,781.5064770263157,466.9034752895228,579.1063039042634,787.6876756688943,-0.8727013089063984,1.7245839095815967,0.8035582550349577,1.197029515546777,111.25151013368799,-0.764,-0.552,-0.368,-8.856908666622104,0.0003666992777930922,29.906022085954117,-123.7,49.0,-35.9,-0.0,-0.0,0.0
26,15,L,Moderate,ABDUCTION,525.0108622319425,930.1977754377843,567.5983131970197,566.0833764759197,626.9549244436004,3.354043623749253,6.987410800930051,3.9882472089353804,4.698744207432575,4.362121280405969,-0.697,-0.579,-0.408,-4.889017898183333,-1.049070838653832,26.314961425430766,-125.1,44.5,-39.7,250.3,-0.7,0.0
53,15,L,Moderate,ABDUCTION,585.2592807262255,804.6481982862314,532.7254479584093,595.6818322560625,657.4514852417427,6.383525482572894,10.645996954991311,5.433303454355206,6.0824860103454785,4.120121874987706,-0.644,-0.604,-0.441,-6.103390042575995,-0.9992155276404089,19.21687395401117,-126.1,40.7,-43.1,252.3,-1.2,0.0
79,15,L,Moderate,ABDUCTION,507.9261613011748,803.522182604863,533.8727385155992,524.7342662075454,589.0902332886042,6.32422039729399,5.966847543222023,4.212920625814746,8.834745060116656,6.011039898600042,-0.6,-0.622,-0.468,-5.136855700804994,3.289515728507808,14.81888954481937,-127.0,37.6,-46.0,253.9,-1.6,0.0
105,15,L,Moderate,ABDUCTION,556.785862188449,781.691338414534,571.2722841798744,504.2473920499932,677.8386603306309,7.028016012493807,7.258653741149391,6.491824731524774,5.250294705823933,6.609893149454826,-0.564,-0.639,-0.49,-1.3227707338809243,3.6633410420731867,12.683262593681736,-127.5,35.0,-48.5,254.9,-2.0,0.0
131,15,L,Moderate,ABDUCTION,603.9829133726829,759.9752855028581,564.8620602853592,584.3869856032956,729.8366538771108,9.139514702390775,10.25844348648166,8.77043205209103,9.628802838310428,4.165982897770925,-0.536,-0.65,-0.507,-6.642769388087542,1.3041612196012946,9.602733064894636,-128.0,33.0,-50.5,255.9,-2.2,0.0
157,15,L,Moderate,ABDUCTION,500.29793431904596,835.8913577205349,556.3098071966189,538.2894964025962,679.1553610073427,3.2598030694699394,6.318190599939914,4.409740587765792,3.62823968423068,6.840557261265301,-0.511,-0.657,-0.52,-3.694331087652672,-0.7680829174125485,10.64152331503912,-128.3,31.4,-52.1,256.7,-2.5,0.0
183,15,L,Moderate,ABDUCTION,562.1876282433905,796.4387064238897,547.1930039051613,517.0742279819478,713.4303629275447,6.989205447875084,9.424830560071134,5.229322326334042,7.320431936555651,4.016826700001586,-0.491,-0.665,-0.531,-1.051513670203147,1.863252480989989,6.298759803124666,-128.7,30.0,-53.5,257.3,-2.7,0.0
209,15,L,Moderate,ABDUCTION,512.9103827530423,901.8884987549599,554.9014890091289,560.1210038290817,594.02213457796,7.679799366934874,7.535448569815031,4.896512690607232,6.733506411275642,3.7994213300379327,-0.477,-0.67,-0.544,-1.5460777948043085,0.15311314553149957,7.411777594827651,-129.0,28.9,-54.6,258.1,-2.8,0.0
235,15,L,Moderate,ABDUCTION,598.5755345254147,804.6455375917519,500.0495914317387,502.8901008510037,602.0105665569146,5.014253275323581,6.237962257567207,3.654395130718905,7.157316212048825,6.362315125778855,-0.465,-0.674,-0.548,0.2824012938809891,2.300741894695611,6.02164798282476,-129.1,28.2,-55.4,258.2,-2.9,0.0
261,15,L,Moderate,ABDUCTION,529.4033705244163,776.4620908833765,551.5181480292757,584.8307892865114,689.6864781156248,7.938328660477774,10.66710627554908,5.374108864571285,6.059624576884407,4.764970217254403,-0.457,-0.679,-0.557,1.1679182124968202,3.3646617389731226,3.878250315286724,-129.4,27.5,-56.1,258.7,-3.0,0.0
287,15,L,Moderate,ABDUCTION,500.63914514489676,809.972967896667,524.0353837669375,550.9362077563014,732.9637103363941,4.509671074822924,10.487804845867686,7.8175438425789325,6.308500807209831,9.67820484709509,-0.446,-0.68,-0.554,-0.6792976946894763,2.483124801016021,2.5702343385825523,-129.2,27.0,-56.7,258.4,-3.1,0.0
313,15,L,Moderate,ABDUCTION,590.694539988498,881.1617631927348,497.95701187709244,536.3696267698335,661.1685116499374,9.011245894616263,7.423843087857842,8.00831283023291,7.616176362350608,6.76903025130853,-0.442,-0.684,-0.566,-0.7568099420482096,-0.7222967365634743,0.6474367229178934,-129.6,26.5,-57.1,259.2,-3.2,0.0
339,15,L,Moderate,ABDUCTION,578.1628576139336,895.0858410647444,492.42023106007065,589.3287413627269,716.9897567920133,6.0826458462686865,10.742243552448878,8.031289286647338,5.226823913643253,7.321978031592217,-0.439,-0.687,-0.568,-1.5067002578729671,0.8175395574130688,0.12611350682431705,-129.6,26.2,-57.4,259.2,-3.2,0.0
366,15,L,Moderate,ABDUCTION,612.557252041695,928.6839519818063,566.5233579505306,590.7628898687192,610.4112060178275,5.713657583491828,10.340489149523254,7.026635954404018,4.67464357544055,6.957715999059783,-0.435,-0.689,-0.568,-1.903028123518216,1.6680378958877426,0.0025051416919761316,-129.5,26.0,-57.7,259.0,-3.1,0.0
392,15,L,Moderate,ABDUCTION,563.088234376963,846.8934669166258,505.5514924721477,552.1460448549174,736.6499228443093,5.811736623310116,7.479792969617367,7.8187193782962705,5.408582390442437,4.8018714782422425,-0.436,-0.689,-0.567,-3.471775080859511,-1.737004965145887,-2.268846631619221,-129.5,26.0,-57.7,258.9,-3.0,0.0
418,15,L,Moderate,ABDUCTION,529.6204103231489,826.6666868009655,547.9214436646542,576.2206508232614,635.6884114564531,5.610185040507912,7.8805490293570335,5.15038371695548,6.639621078112073,6.590334505118522,-0.433,-0.689,-0.569,-2.198897026967572,2.55352485383602,-4.808719101078329,-129.6,25.9,-57.8,259.2,-2.9,0.0
444,15,L,Moderate,ABDUCTION,591.1711557814697,789.1936075056445,477.48538218969554,564.5893637276783,644.8885408298603,5.226422907501309,10.378915245897845,5.949133685753622,6.781071651172803,6.787763526168613,-0.424,-0.686,-0.568,-4.920218167019428,-0.3018906252928424,-5.8670503046073295,-129.6,25.5,-58.3,259.2,-2.7,0.0
470,15,L,Moderate,ABDUCTION,509.2871927248838,899.6903867860922,474.1539251781515,552.4802385479288,627.4008652614448,5.572727196208515,7.365268566212739,5.361824998649377,7.467130741345786,5.024762151745318,-0.422,-0.685,-0.569,-3.645741499422344,-3.8598027397509225,-8.242724856410836,-129.7,25.4,-58.4,259.4,-2.5,0.0
496,15,L,Moderate,ABDUCTION,592.3588625856612,822.6326519559208,479.0915665352214,589.22461214418,640.8595217954896,6.965230846519375,8.245233505877245,3.8448147110096413,8.040112012058128,5.681599880236851,-0.425,-0.685,-0.578,-2.9400702997479877,-2.4311987714268306,-5.8633912002906,-130.2,25.4,-58.2,260.3,-2.3,0.0
522,15,L,Moderate,ABDUCTION,561.4163465364927,834.2512704060262,470.93343501360573,520.4324152093898,718.2438262041456,5.1510144726178995,9.892318157362284,8.068638855529551,5.487940386691398,5.422918829370422,-0.427,-0.685,-0.578,-3.4166825336382227,-5.797061621074659,-8.987068883683829,-130.1,25.5,-58.1,260.3,-2.1,0.0
548,15,L,Moderate,ABDUCTION,531.9244338465122,833.9533834263768,504.01171253287214,519.3601960853125,606.3556250388941,5.2054259714775375,7.456163129220344,4.44316825526627,4.2763936268874785,5.236333982660332,-0.426,-0.681,-0.567,-3.750606389395015,-4.161264845882943,-9.862903412322874,-129.8,25.7,-58.0,259.5,-1.9,0.0
574,15,L,Moderate,ABDUCTION,478.51553030049456,871.0284100940096,485.8900918106785,505.4950615573355,624.4477219634175,6.1314550521449345,9.830414699025798,7.7127605357133,3.3484097473636165,7.980897894079524,-0.436,-0.688,-0.567,-4.067348356391314,-0.7573914173115703,-7.640284790426271,-129.5,26.1,-57.6,259.0,-1.6,0.0
600,15,L,Moderate,ABDUCTION,511.20031439659596,791.2494825726261,548.0729598091486,512.3306900999881,670.740211045842,6.10019620453338,10.247077326143506,7.207444443187283,9.995899175061467,7.508114565239652,-0.451,-0.695,-0.569,-2.104182726638904,-3.9908881933185314,-8.295585272389946,-129.3,26.6,-57.0,258.6,-1.4,0.0
626,15,L,Moderate,ABDUCTION,534.3172552365882,838.7165014833324,512.4038841833553,524.0476351563753,600.8643994647496,9.545472063255314,7.481699955909123,5.750202425654787,6.90505567350893,7.817030912291591,-0.448,-0.693,-0.574,-1.122007848527482,-0.6979632786737295,-4.950603858641894,-129.6,26.5,-57.1,259.3,-1.3,0.0
652,15,L,Moderate,ABDUCTION,570.1150848678311,808.9498260942486,546.9770239968716,544.7302508292731,628.417967579822,3.886979226401051,9.142300996196369,5.736218982432318,5.0567557592635675,8.438753608692647,-0.438,-0.688,-0.568,-7.173670729807575,-0.25918309513070237,-3.896017080662433,-129.6,26.2,-57.5,259.1,-1.1,0.0
679,15,L,Moderate,ABDUCTION,602.7909966287295,904.3678351748553,467.6676156582424,526.389018759398,627.4214646343123,5.93171884739467,7.229177325793133,8.900143716360004,7.36936740635818,5.643038917076078,-0.436,-0.689,-0.561,-5.214923778392884,-0.8072439256723533,-5.476483711104391,-129.2,26.2,-57.6,258.4,-1.0,0.0
913,15,L,Moderate,ABDUCTION,531.665307248307,794.206669923975,542.925758347018,595.8819616538499,742.923230250528,6.00362199827601,4.372155651041333,7.338239577030366,6.893129133686093,7.10342256026256,-0.463,-0.697,-0.542,-2.06401351947207,0.026721906740128684,-2.9528100942736355,-127.9,27.7,-56.4,255.7,-0.1,0.0
939,15,L,Moderate,ABDUCTION,586.0747060071468,881.6480285600462,539.4583702497483,585.8341928664137,639.2449427319202,5.854736985938226,10.45660750168084,4.767759280175394,8.17706922354978,7.3261470392344465,-0.459,-0.696,-0.541,-3.2179372179488475,0.6980835464328738,-2.4343617959398864,-127.9,27.5,-56.6,255.7,0.0,0.0
965,15,L,Moderate,ABDUCTION,539.5160181630408,799.2168006745883,455.40323274758583,544.6864028730221,693.0591219698224,6.889356519739577,10.78967573336355,2.4276003959077483,7.143678385596096,6.22645233842764,-0.457,-0.695,-0.544,-2.0802992458057545,-1.6773746412669899,-6.658891889083677,-128.1,27.4,-56.6,256.2,0.1,0.0
992,15,L,Moderate,ABDUCTION,493.6789470531494,866.6501640669442,532.0906465536684,542.2578958084915,671.4576587769006,5.508917638877695,7.050826226366008,4.814523657699034,4.984062286140411,7.518895932700907,-0.456,-0.693,-0.546,-2.3670476288709152,-0.4099217661167711,-2.3388904945293714,-128.2,27.3,-56.7,256.5,0.2,0.0
1018,15,L,Moderate,ABDUCTION,576.1701593712801,815.2597891911249,533.5968200743292,502.93748380582116,728.4689749861558,7.04291822583269,8.624901369785086,8.975410482585728,8.636982849343799,6.623711219174293,-0.454,-0.694,-0.546,-1.6304103897641944,-0.926008572128283,-2.727107722589205,-128.2,27.2,-56.8,256.5,0.2,0.0
1044,15,L,Moderate,ABDUCTION,560.0819981351857,832.2862484968635,536.445090527122,574.9770803612018,690.7538278164027,3.881826946268077,7.32415720445813,9.62576034729816,7.829242431374528,6.234592140534554,-0.457,-0.694,-0.55,0.07777455478778894,1.7449356890676606,-1.820044269148327,-128.4,27.3,-56.6,256.8,0.3,0.0
1070,15,L,Moderate,ABDUCTION,511.33397149249834,885.5615181880023,541.2605475453643,546.2820916473628,665.4660520294972,5.654588059575328,6.189274290827004,7.123055157034423,8.904139345609146,7.96406899068238,-0.463,-0.697,-0.553,-2.125296733967808,-2.1698231818990807,-0.8268190604119401,-128.4,27.5,-56.4,256.9,0.4,0.0
1096,15,L,Moderate,ABDUCTION,500.5650639434112,759.5336992904791,547.8739491438595,581.6970838564139,710.468727396432,4.72552402221073,9.505707348649272,8.253575157053284,10.465821418412377,5.067928330758716,-0.465,-0.695,-0.546,1.838566070755379,-3.421116360994472,-2.6722386170352785,-128.2,27.7,-56.2,256.3,0.4,0.0
1122,15,L,Moderate,ABDUCTION,515.7380962551154,766.3791644472669,498.7742329750579,531.4294623431836,638.3494497584192,6.346354998124919,9.065713170098455,10.108835275062827,9.35200906505205,5.619317057955191,-0.473,-0.701,-0.548,-0.44783474244550425,-1.204353219713106,-0.7521472670559302,-128.0,28.0,-56.0,256.0,0.5,0.0
1148,15,L,Moderate,ABDUCTION,583.3553964306717,882.8261082176822,484.15337030437234,545.9860662758372,680.0534301179816,5.542344087326898,9.415235480946489,8.116766352665705,5.026189709712156,9.558915355586004,-0.478,-0.702,-0.54,1.3243499067656759,0.9978436095582366,-1.6050131572939161,-127.5,28.3,-55.8,255.1,0.6,0.0
1174,15,L,Moderate,ABDUCTION,529.6855389823035,777.9381011529872,506.631448602025,580.5557581694967,712.8630350522046,4.685572485458,8.299527011697787,9.625602545869068,2.350865899407789,5.0221082541590425,-0.479,-0.702,-0.538,-1.4695469753165151,0.4916027127902858,-1.3132496911448608,-127.4,28.4,-55.7,254.9,0.7,0.0
1200,15,L,Moderate,ABDUCTION,543.0346070002171,768.7539865614893,534.8681653817512,513.4749184699939,691.7048716189292,6.594809483813574,8.374741283383555,6.756347351334404,3.0184073816462553,8.30424283444388,-0.476,-0.7,-0.537,-0.5909848447501806,-0.9410368420445903,-3.1551236519690877,-127.5,28.4,-55.7,255.0,0.8,0.0
1226,15,L,Moderate,ABDUCTION,573.2339130719498,806.4687421689786,477.28089711322724,534.5048642543454,630.9018396290201,10.455876687020446,8.503076557275769,5.687431264445717,5.872933264001021,10.088959356053683,-0.472,-0.698,-0.534,-0.4750051176469485,-1.612546902986741,-3.504713988852429,-127.4,28.3,-55.9,254.9,0.9,0.0
1252,15,L,Moderate,ABDUCTION,502.21931093059527,805.2703259020335,520.7561239876095,567.5899647767274,691.9041288621672,6.219545674263831,9.041289143148932,8.843313578898968,6.020646677961013,4.770003033784062,-0.469,-0.696,-0.543,2.251033693805982,-2.846998641086928,-3.6673769011205075,-127.9,28.0,-56.1,255.9,1.0,0.0
1278,15,L,Moderate,ABDUCTION,520.8252200797615,921.6916701097823,483.32883749583425,590.4224392285081,660.3107712761471,6.760392995188326,8.255842202244349,7.2161725017128475,7.247409947034009,6.781089646914559,-0.469,-0.695,-0.548,-1.864681817936793,1.0940758441798633,-2.975164388341251,-128.3,27.9,-56.0,256.5,1.0,0.0
1305,15,L,Moderate,ABDUCTION,569.7957987768272,888.2530821574262,498.3963563433113,549.247633677789,689.7700933446291,4.39508604755314,8.117366094320774,2.876050251778838,8.408552904511348,4.547843080722349,-0.468,-0.693,-0.543,1.2706797987503236,1.0573950174327962,-3.276127042580904,-128.1,28.0,-56.0,256.2,1.1,0.0
1331,15,L,Moderate,ABDUCTION,526.0173263371591,779.5572607323099,497.209839362354,491.2195905305017,609.9909477985891,5.8090805694472865,9.572321099410184,6.430620754561739,5.495099299512904,6.960407288403855,-0.468,-0.695,-0.543,-4.153919404440929,-1.885358877943767,-3.593601865240385,-128.0,28.0,-56.0,256.0,1.2,0.0
1357,15,L,Moderate,ABDUCTION,495.65445829539203,878.7691658741973,567.8353310747254,616.656693374362,650.9410781984707,6.902445257151999,10.190876040571252,9.40756089329603,6.35964323716177,8.391720317764266,-0.476,-0.698,-0.535,-1.5427625882667209,-3.4231070102335894,0.0914235436093116,-127.5,28.4,-55.7,255.0,1.2,0.0
1383,15,L,Moderate,ABDUCTION,579.6936235450925,784.9897602432504,525.8213390125852,562.5364787780383,651.6133585568452,6.434969415968355,10.583118530822995,7.7155438772590275,7.161455811872131,3.9854631399790774,-0.477,-0.697,-0.531,-0.24962123048997348,0.8510355712993752,-2.0353233590147424,-127.3,28.6,-55.6,254.6,1.3,0.0
1409,15,L,Moderate,ABDUCTION,523.7374030000178,937.2768173340415,487.0189272653003,599.368740172498,629.1022806477,3.6691784723593566,8.36524392963859,4.9023983821684265,7.15182148346201,2.3712974426114988,-0.481,-0.697,-0.527,-0.3639511429248532,-1.0760642968842977,-1.644510419130745,-127.1,28.8,-55.4,254.2,1.3,0.0
